,ID,CountryName,Year,S_NominalGDPbilLC,S_NominalGDPbilUS,S_GDPpercapitaUS,S_RealGDPgrowth,S_Realinvestmentgrowth,S_InvestmentGDP,S_SavingsGDP,S_ExportsGDP,S_Unemploymentrateofworkfo,S_CPIgrowth,S_GDPdeflatorgrowth,S_ExchangerateyearendLC,S_Banksclaimsonresidentnon,S_BConRnonGDP,S_Foreigncurrencyshareofclai,S_Foreigncurrencyshareofresi,S_Realeffectiveexchangerateg,S_CARsGDP,S_Realexportsgrowth,S_CurrentaccountbalanceGDP,S_CurrentaccountbalanceCARs,S_UsablereservesCAPsmonths,S_GrossextfinneedsCARu,S_NetFDIGDP,S_TradebalanceGDP,S_NetportfolioequityinflowGD,S_GGbalanceGDP,S_ChangeinNetGGdebtGDP,S_PrimaryGGbalanceGDP,S_GGRevenuesGDP,S_GGExpendituresGDP,S_GGinterestexpenditurerevenu,S_GrossGGdebtGDP,S_DebtRevenues,S_NetGGdebtGDP,S_LiquidassetsGDP,S_NarrownetextdebtCARs,S_NarrownetextdebtCAPs,S_NetextliabilitiesCARs,S_Shorttermexternaldebtbyre,S_UsablereservesUSmil,Score_InstitutionalandGovernan,Score_EconomicStructureandGro,Score_ExternalLiquidityandInt,Score_FiscalFlexibilityandPer,Score_GovernmentDebtBurden,Score_MonetaryFlexibility,rating,scale20,scale58,outlook,outlok,watch,scale58all,change58,change20,GI_VoiceandAccountabilityEst,GI_PoliticalStabilityandAbsen,GI_GovernmentEffectivenessEst,GI_RegulatoryQualityEstimate,GI_RuleofLawEstimate,GI_ControlofCorruptionEstima,GI_AvgWBgovernanceIndicator,NominalGDPbilLC,NominalGDPbilUS,GDPpercapitaUS,RealGDPgrowth,percapitagrowth,InvestmentGDP,SavingsGDP,ExportsGDP,Unemploymentrateofworkforce,CPIgrowth,GDPdeflatorgrowth,ExchangerateyearendLC,Banksclaimsonresidentnongovt,BConRnonGDP,Realeffectiveexchangerategrowth,CARsGDP,Realexportsgrowth,CurrentaccountbalanceCARs,NetFDIGDP,NetportfolioequityinflowGDP,GGbalanceGDP,ChangeinNetGGdebtGDP,GGRevenuesGDP,GGExpendituresGDP,GGinterestexpenditurerevenues,GrossGGdebtGDP,DebtRevenues,NetGGdebtGDP,NetextliabilitiesCARs,C_GDPpercapitaUS,C_GDPpercapitagrowthp,C_Dummyforconcentratedeconomyy,C_Dummyreservecurrency,C_DummyActivelyTradedCurrency,C_NetGGDebt,C_ChangeinGGDebtinGDP,C_Interestpaymentsperrevenue,C_ExchangeRateRegime,C_ExternaldebtstockstotalDOD,C_CurrentaccountbalanceplusST,C_Inflationtrackrecord,GDPcap_CC_RCP85_SSP5,GDPcap_NOCC_RCP85_SSP5,developmentlevel,Defaulthistory,Population,GDP_CC,GDP_CC_Growth1,GDP_CC_Growth3,GDP_CC_Growth5,GDP_Growth5,yhat_originalgdp,S2_GDPpercapita,S2_RealGDPgrowth,yhat,yhat_CC1,diff1,notchdiff1,yhat_CC5,diff5,notchdiff5,CountryID,_ICountryID_2,_ICountryID_3,_ICountryID_4,_ICountryID_5,_ICountryID_6,_ICountryID_7,_ICountryID_8,_ICountryID_9,_ICountryID_10,_ICountryID_11,_ICountryID_12,_ICountryID_13,_ICountryID_14,_ICountryID_15,_ICountryID_16,_ICountryID_17,_ICountryID_18,_ICountryID_19,_ICountryID_20,_ICountryID_21,_ICountryID_22,_ICountryID_23,_ICountryID_24,_ICountryID_25,_ICountryID_26,_ICountryID_27,_ICountryID_28,_ICountryID_29,_ICountryID_30,_ICountryID_31,_ICountryID_32,_ICountryID_33,_ICountryID_34,_ICountryID_35,_ICountryID_36,_ICountryID_37,_ICountryID_38,_ICountryID_39,_ICountryID_40,_ICountryID_41,_ICountryID_42,_ICountryID_43,_ICountryID_44,_ICountryID_45,_ICountryID_46,_ICountryID_47,_ICountryID_48,_ICountryID_49,_ICountryID_50,_ICountryID_51,_ICountryID_52,_ICountryID_53,_ICountryID_54,_ICountryID_55,_ICountryID_56,_ICountryID_57,_ICountryID_58,_ICountryID_59,_ICountryID_60,_ICountryID_61,_ICountryID_62,_ICountryID_63,_ICountryID_64,_ICountryID_65,_ICountryID_66,_ICountryID_67,_ICountryID_68,_ICountryID_69,_ICountryID_70,_ICountryID_71,_ICountryID_72,_ICountryID_73,_ICountryID_74,_ICountryID_75,_ICountryID_76,_ICountryID_77,_ICountryID_78,_ICountryID_79,_ICountryID_80,_ICountryID_81,_ICountryID_82,_ICountryID_83,_ICountryID_84,_ICountryID_85,_ICountryID_86,_ICountryID_87,_ICountryID_88,_ICountryID_89,_ICountryID_90,_ICountryID_91,_ICountryID_92,_ICountryID_93,_ICountryID_94,_ICountryID_95,_ICountryID_96,_ICountryID_97,_ICountryID_98,_ICountryID_99,_ICountryID_100,_ICountryID_101,_ICountryID_102,_ICountryID_103,_ICountryID_104,_ICountryID_105,_ICountryID_106,_ICountryID_107,_ICountryID_108,_ICountryID_109,_ICountryID_110,_ICountryID_111,_ICountryID_112,_ICountryID_113,_ICountryID_114,_ICountryID_115,_ICountryID_116,_ICountryID_117,_ICountryID_118,_ICountryID_119,_ICountryID_120,_ICountryID_121,_ICountryID_122,_ICountryID_123,_ICountryID_124,_ICountryID_125,_ICountryID_126,_ICountryID_127,_ICountryID_128,_ICountryID_129,_ICountryID_130,_ICountryID_131,_ICountryID_132,_ICountryID_133,_ICountryID_134,_ICountryID_135,_ICountryID_136,_ICountryID_137,_ICountryID_138,_ICountryID_139,_ICountryID_140,Institutional_Strength,Government_Budget,Currency_Features,diff,notchdiff,yhat_xtreg,diff_xtreg,notchdiff_xtreg,yhat_Reg1,diff_Reg1,notchdiff_Reg1,yhat_Reg2,diff_Reg2,notchdiff_Reg2,yhat_Reg3,diff_Reg3,notchdiff_Reg3,yhat_Reg4,diff_Reg4,notchdiff_Reg4,yhat_Reg5,diff_Reg5,notchdiff_Reg5,yhat_Reg6,diff_Reg6,notchdiff_Reg6
1504,Kenya2013,Kenya,2013,,35.9,841.0,5.8,10.0,21.3,18.2,,,7.0,,,15.0,,,,,43.4,13.0,-3.2,-7.3,3.1,98.7,3.0,,,-6.0,6.0,-2.6,28.5,34.5,,57.1,,53.6,,37.7,,10.2,,,,,,,,,B+,7.0,19.0,Stable,0.0,0.0,19.0,0.0,0.0,-0.28780364990234375,-1.3234412670135498,-0.5232505798339844,-0.29986903071403503,-0.8238014578819275,-1.0935146808624268,-0.7252801110347112,4261.3700033,50.412754861019096,1136.8714599609375,4.563209056854248,1.8157403469085693,21.476,12.535046577453613,22.227354049682617,2.8540000915527344,9.377767562866211,9.379780769348145,84.52999877929688,7.852627277374268,29.482824325561523,,28.56662912981664,6.7831711769104,-29.27629660652601,-1141800836.55256,257117028.214432,,1.073999999999998,,,,43.88,,40.137,,1136.8715,1.8157403,0.0,0.0,0.0,40.137,1.074,,3.0,11870831770.1,-0.131235699599386,9.378,558.506,558.977,2.0,341.77,44343410.0,24766060545.0,5.9523206,,,43.02789,6.5192213,558.506,,6.5192213,6.5268984,0.0076770782,0.0,,,,72.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2030079,-0.49156818,0.17416176,0.4807787,0.0,6.023992,0.97600794,1.0,7.7061224,-0.7061224,-1.0,-4.162649,11.162649,11.0,6.932746,0.06725407,0.0,21.118366,-2.1183662,-2.0,-4.162649,23.16265,23.0,18.798237,0.20176315,0.0
1505,Kenya2014,Kenya,2014,4745.14,55.1,1229.12,5.88,2.12,18.21,9.42,19.93,,5.72,5.17,86.31,18.21,34.16,,18.27,3.24,26.2,-2.16,-8.79,-33.55,3.56,120.86,1.67,-18.59,0.52,-5.16,5.11,-2.6,18.7,23.86,13.66,39.06,208.83,35.72,3.34,54.42,40.75,50.65,35.14,6598.88,Weakness,Weakness,Neutral,Weakness,Weakness,Neutral,B+,7.0,19.0,Stable,0.0,0.0,19.0,0.0,0.0,-0.21225693821907043,-1.166930913925171,-0.45726722478866577,-0.3002481758594513,-0.71112459897995,-1.0312719345092773,-0.6465166310469309,4745.09,55.0967280479408,1210.3880615234375,5.87868070602417,3.1422054767608643,20.106,9.608564376831055,19.925395965576172,2.867000102996826,5.717493534088135,5.1687445640563965,86.12333679199219,14.13711166381836,31.63308334350586,,26.197934171675424,-2.162743091583252,-33.54633691445745,-920213200.18363,296820082.271017,,-0.04399999999999693,,,,43.96,,40.093,,1210.3881,3.1422055,0.0,0.0,0.0,40.093,-0.044,,3.0,13796398622.5,-0.11517910958434424,5.717,577.317,578.293,2.0,301.7,45519889.0,26279405758.0,6.110561,18.924555,,83.666664,6.97911,577.317,,6.9791102,6.9876447,0.008534431,0.0,,,,72.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1282597,-0.4174688,0.046737626,0.020889759,0.0,6.1307063,0.8692937,1.0,7.660239,-0.6602392,-1.0,-3.7546024,10.754602,11.0,7.4480653,-0.44806528,0.0,20.980719,-1.9807186,-2.0,-3.7546024,22.754602,23.0,20.344196,-1.3441963,-1.0
1506,Kenya2015,Kenya,2015,5402.41,61.45,1335.07,5.35,14.2,20.65,10.27,18.3,,6.87,8.07,90.5,22.76,36.83,,16.13,4.4,25.17,5.84,-10.38,-41.23,3.62,128.65,1.21,-17.43,1.55,-5.54,6.29,-3.04,18.54,24.07,13.46,44.65,240.89,37.67,6.98,76.74,54.34,81.62,42.3,7911.25,Weakness,Weakness,Neutral,Weakness,Weakness,Neutral,B+,7.0,19.0,Negative,-1.0,0.0,18.0,-1.0,0.0,-0.1452322155237198,-1.2822471857070923,-0.3333439528942108,-0.3161605894565582,-0.41685760021209717,-0.9333014488220215,-0.5711904987692833,5402.6474605,61.4480468016041,1315.8045654296875,5.357125759124756,2.6947884559631348,22.432,10.53781509399414,18.296981811523438,2.8239998817443848,6.878154754638672,8.068285942077637,87.92250061035156,16.903621673583984,34.066139221191406,,25.17318962160504,5.837590217590332,-41.2318841661324,-745818769.229471,954338773.807987,,4.324999999999996,21.738908767700195,22.82283592224121,11.0108642578125,48.562,223.3874778119209,44.418,,1315.8046,2.6947885,0.0,0.0,0.0,44.418,4.325,11.010864,3.0,16900137155.5,-0.1873702156262339,6.878,597.915,599.602,2.0,257.88,46699981.0,27922619140.0,6.252856,19.456474,,71.64805,6.8939853,597.915,,6.8939853,6.952389,0.058403492,0.0,,,,72.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0386038,-0.48530108,0.00024278664,0.10601473,0.0,6.4335413,0.5664587,1.0,7.776222,-0.7762222,-1.0,-3.7758524,10.775852,11.0,7.407423,-0.40742302,0.0,21.328667,-2.3286667,-2.0,-3.7758524,22.775852,23.0,20.22227,-1.222269,-1.0
1507,Kenya2016,Kenya,2016,6284.18,64.01,1355.06,5.72,6.59,18.09,11.39,16.59,,6.58,10.03,102.31,17.02,37.05,,17.14,5.49,22.85,6.2,-6.7,-29.32,5.02,122.82,0.59,-13.08,0.0,-8.02,8.92,-5.28,18.08,26.1,15.13,45.13,249.66,41.3,3.82,89.66,69.33,90.27,59.93,7548.44,Weakness,Weakness,Neutral,Weakness,Weakness,Neutral,B+,7.0,19.0,Stable,0.0,0.0,19.0,1.0,0.0,-0.1460019052028656,-1.2444056272506714,-0.3012509346008301,-0.31242114305496216,-0.4881590008735657,-1.0134786367416382,-0.5842862079540888,6284.1849009,64.00775017850141,1336.88330078125,5.718507289886475,3.116621971130371,21.466,11.388252258300781,16.592443466186523,2.7939999103546143,6.582174301147461,10.024981498718262,98.17916870117188,13.182207107543945,34.189979553222656,,22.854459017637176,6.203873157501221,-29.31886321427272,-377731862.170005,10808074.1144991,,1.9140000000000015,21.19959259033203,22.693334579467773,12.349737167358398,51.446,242.6744749022285,46.332,,1336.8833,3.116622,0.0,0.0,0.0,46.332,1.914,12.349737,3.0,19767091301.2,-0.07172865125217631,6.582,620.442,623.071,2.0,254.38,47878336.0,29705730545.0,6.385903,19.94532,34.43001,98.78882,6.7794857,620.442,34.43001,6.7794857,6.819934,0.04044819,0.0,6.9726424,0.19315672,0.0,72.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0189475,-0.9157043,0.013370416,0.2205143,0.0,6.328777,0.67122316,1.0,7.912376,-0.9123759,-1.0,-3.8562,10.8562,11.0,7.286709,-0.28670883,0.0,21.73713,-2.7371292,-3.0,-3.8562,22.8562,23.0,19.860126,-0.8601265,-1.0
1508,Kenya2017,Kenya,2017,7022.96,69.19,1427.7,5.88,-9.23,17.25,12.36,14.31,,6.3,5.55,102.49,6.24,35.22,,16.17,3.99,20.11,-2.2,-4.89,-24.32,5.24,121.62,0.76,-11.08,-0.51,-7.41,8.38,-4.34,18.29,25.69,16.77,51.01,278.92,45.34,5.67,122.61,98.62,122.52,63.26,7600.55,Weakness,Weakness,Weakness,Weakness,Weakness,Neutral,B+,7.0,19.0,Stable,0.0,0.0,19.0,0.0,0.0,-0.11544310301542282,-1.3547910451889038,-0.32493796944618225,-0.30032971501350403,-0.44055166840553284,-0.8927898406982422,-0.5714738902946314,7022.9631149,69.18875551109109,1410.527587890625,5.878949165344238,3.346252202987671,17.55,12.341099739074707,14.311765670776367,2.756999969482422,6.297157287597656,5.550868034362793,101.50416564941406,7.493073463439941,33.43968200683594,,19.68030449130214,-2.199091911315918,-27.153245700973113,-235647293.985027,22615381.1046705,,2.774000000000001,20.616186141967773,23.995529174804688,14.766240119934082,54.499,264.35054294090776,49.106,,1410.5276,3.3462522,0.0,0.0,0.0,49.106,2.774,14.76624,3.0,21693855610.1,-0.07367457881033551,6.318,645.507,649.341,2.0,322.93,49051686.0,31663206675.0,6.589557,20.486769,35.45918,114.87578,6.7272825,645.507,35.45918,6.7272825,6.77039,0.04310751,0.0,6.845079,0.11779642,0.0,72.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0128272,-0.7804947,0.0005373266,0.27271748,0.0,6.4026065,0.5973935,1.0,7.831784,-0.8317838,-1.0,-3.9325023,10.932503,11.0,7.1901517,-0.19015169,0.0,21.495352,-2.4953518,-2.0,-3.9325023,22.932503,23.0,19.570456,-0.57045555,-1.0
1509,Kenya2018,Kenya,2018,8144.37,78.79,1585.23,4.86,6.42,16.67,10.49,13.26,,8.01,10.59,103.23,3.04,31.3,,17.23,3.16,19.74,-6.79,-6.18,-31.32,4.47,128.91,1.29,-12.95,-1.0,-8.38,6.94,-5.05,17.97,26.35,18.53,51.36,285.79,46.04,5.32,134.5,102.42,133.78,60.61,7353.45,Weakness,Weakness,Weakness,Weakness,Weakness,Neutral,B+,7.0,19.0,Stable,0.0,0.0,19.0,0.0,0.0,-0.19941799342632294,-1.131752371788025,-0.3199217915534973,-0.23258686065673828,-0.41320711374282837,-0.9537178874015808,-0.5417673364281654,8144.3727194,78.7573913330219,1568.2015380859375,4.8625383377075195,2.420020580291748,17.465,10.487771987915039,13.255642890930176,2.694999933242798,8.005722999572754,10.590262413024902,103.41044616699219,1.7248151302337646,29.420989990234375,,19.48044047640522,-6.786054611206055,-32.70873039129379,-414399673.936359,-112009451.355838,,0.2809999999999988,22.026103973388672,26.17452621459961,13.243867874145508,55.179,250.5163875856835,49.387,,1568.2015,2.4200206,0.0,0.0,0.0,49.387,0.281,13.243868,3.0,26829783676.2,-0.10404753432426639,7.985,673.341,678.68,2.0,363.63,50221473.0,33816176851.0,6.7995963,21.10675,36.542416,119.47075,6.769956,673.341,36.542416,6.769956,6.904668,0.13471174,0.0,6.728997,-0.04095888,0.0,72.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9870611,-0.94645834,-0.026778743,0.23004389,0.0,6.3748894,0.6251106,1.0,7.706837,-0.7068372,-1.0,-3.898267,10.898267,11.0,7.2423415,-0.24234152,0.0,21.12051,-2.12051,-2.0,-3.898267,22.898268,23.0,19.727024,-0.7270241,-1.0
1510,Kenya2019,Kenya,2019,8904.98,87.91,1723.91,6.32,5.33,15.15,10.19,13.18,,4.69,2.84,101.85,3.34,29.58,,19.17,3.57,19.74,4.04,-4.96,-25.14,4.06,130.75,1.66,-11.65,-1.5,-6.71,5.95,-3.08,17.39,24.11,20.91,53.71,308.81,48.05,5.66,131.71,105.24,140.3,61.01,8196.87,4,5,5,6,6,4,B+,7.0,19.0,Stable,0.0,0.0,19.0,0.0,0.0,-0.3606543242931366,-1.1641125679016113,-0.41085225343704224,-0.2266058474779129,-0.4110504686832428,-0.8520128726959229,-0.5708813890814781,8904.9839217,87.90826251991639,1710.5101318359375,6.319781303405762,3.896152973175049,16.262,,13.176026344299316,2.634999990463257,4.689819812774658,2.8398475646972656,101.30157470703125,2.9924967288970947,27.920900344848633,,,4.0441155433654785,,,,,5.052999999999997,,,,,,54.44,,1710.5101,3.896153,0.0,0.0,0.0,54.44,5.053,,3.0,31511131293.4,,4.69,704.208,711.397,2.0,,51393010.0,36191368786.0,7.0238333,21.832952,37.717606,59.54628,,704.208,37.717606,,,,,,,,72.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1511,Kenya2020,Kenya,2020,9958.44,96.81,1850.44,5.5,4.0,14.33,9.27,12.37,,5.5,6.0,103.88,5.0,27.77,,19.17,3.57,18.09,0.0,-5.06,-28.0,4.39,133.55,1.0,-10.81,0.0,-7.18,7.58,-3.41,16.98,24.16,22.22,55.6,327.47,50.55,5.05,141.89,110.85,156.11,68.06,9101.88,4,5,5,6,6,4,B+,7.0,19.0,Stable,0.0,0.0,19.0,0.0,0.0,,,,,,,,,,,,,16.852,,,2.6419999599456787,,,,,,,,,,,,,2.850999999999999,,,,,,57.291,,,,0.0,0.0,0.0,57.291,2.851,,3.0,,,5.61,738.404,747.84,2.0,,,,,,,57.542717,,738.404,,,,,,,,,72.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1512,Korea2000,Korea,2000,,,8650.0,8.1,8.1,24.0,31.0,43.0,4.3,0.9,,,,,,,,,17.5,6.3,,,,1.8,,,-4.9,,-1.3,34.0,40.0,,58.0,,33.0,,,,,,,,,,,,,BBB,12.0,34.0,Positive,1.0,0.0,35.0,0.0,0.0,,,,,,,,576872.8,485.248229336653,10409.3271484375,11.308621406555176,10.520251274108887,30.437,35.537376403808594,33.56407165527344,6.3420000076293945,0.8129965662956238,-1.184522032737732,1188.816650390625,24.547040939331055,66.54573059082031,99.3033218383789,35.66183028355645,13.077997207641602,12.588732400877442,-6759100000.0,12072200000.0,1.44,,18.376033782958984,15.221161842346191,5.550454616546631,16.21,88.2127242007595,,,10409.327,10.520251,0.0,0.0,1.0,,,5.5504546,3.0,,,0.813,,,4.0,0.0,46616677.0,,,,,,,,,,,,,,,,73.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1513,Korea2001,Korea,2001,,,10086.0,7.1,4.0,28.0,30.0,38.5,3.8,3.3,,,,,,,,,4.6,1.9,,,,1.3,,,-5.6,,-2.5,33.5,39.1,,53.7,,28.5,,,,,,,,,,,,,BBB+,13.0,37.0,Stable,0.0,0.0,37.0,2.0,1.0,0.6371691823005676,0.39806222915649414,0.7543430924415588,0.5951457619667053,0.8812566995620728,0.32262519001960754,0.5981003592411677,635184.6,561.633125839994,11947.5791015625,8.924426078796387,8.017417907714844,32.894,34.14924240112305,35.00887680053711,4.400000095367432,2.2591848373413086,1.0868393182754517,1130.95751953125,21.911991119384766,71.98826599121094,104.63679504394531,38.024395316889,17.171875,4.76723844058933,-6667300000.0,13093600000.0,4.015,,21.19812774658203,15.789509773254395,5.115807056427002,16.682,78.69562915852222,,,11947.579,8.017418,0.0,0.0,1.0,,,5.115807,3.0,,,2.259,,,4.0,0.0,47008111.0,,,,,,13.974448,,,13.974448,,,,,,,73.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30743077,-0.6400403,-0.49067953,-0.9744482,-1.0,11.963091,1.0369091,1.0,14.761246,-1.7612457,-2.0,3.5873861,9.412614,9.0,12.927181,0.072818756,0.0,42.283737,-5.283737,-5.0,3.5873861,33.412613,33.0,36.781544,0.21845627,0.0
1514,Korea2002,Korea,2002,,,9476.0,1.7,-6.7,23.0,25.0,45.0,3.8,4.4,,,,,,,,,-2.1,1.7,,,,1.1,,,-2.5,,0.7,36.0,38.0,,51.0,,42.0,,,,20.0,,,,,,,,,A-,14.0,40.0,Stable,0.0,0.0,40.0,3.0,1.0,,,,,,,,688164.9,533.052076313527,11252.9072265625,4.525306701660156,3.7264134883880615,31.603,32.13628005981445,32.732444763183594,4.0,4.06641960144043,3.6504297256469727,1290.99462890625,63.51201629638672,106.05780792236328,98.41669464111328,35.44685564433757,-2.285083055496216,1.1459104039053676,-3778800000.0,10265700000.0,2.588,,20.614805221557617,16.778242111206055,5.073676586151123,17.229,83.57585635581478,,,11252.907,3.7264135,0.0,0.0,1.0,,,5.0736766,3.0,,,4.066,,,4.0,0.0,47370164.0,,,,,,,,,,,,,,,,73.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
